"curve_x","curve_y","curve_z"
14.5892906384662,2.15715063904535,-0.479698371537342
14.7915729708981,2.23410270291829,-0.549364119755816
14.9939635717323,2.31086092259701,-0.618929292188768
15.1964491894919,2.38744839832814,-0.688406066545961
15.3990425562886,2.46384161871335,-0.757782549129951
15.6017150829976,2.54009165748706,-0.827085278554596
15.8044719175307,2.6161887985866,-0.896309471794911
16.0072660524604,2.69221799053845,-0.965498985664633
16.2101594262784,2.76806612096629,-1.03459626767179
16.4130932085617,2.843840037183,-1.10365627785611
16.616106149468,2.91946781281601,-1.17264377584439
16.8191654784228,2.9950096351822,-1.24158896973939
17.0222248073775,3.0705514575484,-1.3105341636344
17.2252841363323,3.14609327991459,-1.37947935752941
17.4283577059434,3.22160826534506,-1.44841199880888
17.6314405638316,3.29709645260906,-1.51734663571098
17.8345231439622,3.37258456148847,-1.5862821768236
18.0376057240928,3.44807267036789,-1.65521771793622
18.2406883042234,3.52356077924731,-1.72415325904884
18.443770884354,3.59904888812672,-1.79308880016147
18.6468534644846,3.67453699700614,-1.86202434127409
18.8499360446152,3.75002510588556,-1.93095988238671
2.06315950204928,1.45908071139525,5.90859550098947
1.90025938986014,1.51031770813966,5.74945140865244
1.737359277671,1.56155470488406,5.59030731631542
1.57445916548187,1.61279170162847,5.43116322397839
1.41167593664474,1.6640373051782,5.27190239637623
1.24915858890867,1.71530584128408,5.11237781331458
1.08707103272958,1.76661561858681,4.95243008776692
0.925593515762919,1.81798585581323,4.79188617023994
0.764922127031854,1.86943425066125,4.63056048937294
0.605273655845929,1.92098099071411,4.46825293750206
0.447005508838784,1.97265824632761,4.30464006084629
0.290371573534816,2.02447179063587,4.13950577988365
0.135618677223487,2.07641876437626,3.97265114603805
-0.0169231340812806,2.12849395111087,3.80381509203461
-0.166873960796297,2.1806805584257,3.63271120627173
-0.313791500123526,2.23295362080912,3.45902603872633
-0.457164330906008,2.28527516012366,3.2824226443596
-0.596401144961504,2.33759011858944,3.10254398667917
-0.730814793010938,2.38982495673128,2.9190169060052
-0.859602812553013,2.44188542509143,2.73145854745796
-0.981815964929907,2.49365801673167,2.5394829159527
-1.09632806312145,2.5450040764215,2.34271622449023
-1.20181664640074,2.59575246524745,2.14082980694259
-1.29673965136796,2.64570493958396,1.93358464779103
-1.37932825937488,2.69463417057104,1.72089262420975
-1.44759869834059,2.74227119298072,1.50289120079689
-1.49874180965912,2.78820289832879,1.27988967677129
-1.52897297542,2.83176256338591,1.05267893786564
-1.53732896264257,2.87246182179936,0.823177572014351
-1.52185810466956,2.90953628257725,0.593482395872506
-1.4815960162086,2.94206494522888,0.366101273494874
-1.41711427469479,2.9689922994013,0.143526768054552
-1.32791952088675,2.98824803253868,-0.0712043167069106
-1.21961139818307,2.99945392698944,-0.277509733236082
-1.09506510461606,3.00163763447022,-0.474730293155535
-0.956778962492484,2.99375052765176,-0.662430535500359
-0.8070113505211,2.9747069741537,-0.840288658890567
-0.647814505130248,2.94336189665501,-1.00796365125518
-0.481045498714701,2.89830455635323,-1.16485496202659
-0.308322707457448,2.83683015818317,-1.30920497507274
-0.132258969307678,2.75897220891115,-1.44094573819914
0.0450733876756818,2.66369371108366,-1.55868887562633
0.221421262398146,2.55032388415876,-1.66077456334397
0.394387579666394,2.41878941097686,-1.74539466971072
0.56156904679977,2.26981632996283,-1.8107632603326
0.719474760654173,2.10329788778651,-1.8526156788386
0.867273323270803,1.92406055139085,-1.87276737191293
1.00410271728001,1.73526592856594,-1.87146228378648
1.12987867581257,1.5401053932701,-1.84966970133755
1.24526191505802,1.34150070356832,-1.80903640910244
1.35145477233744,1.14185259058127,-1.75160723910614
1.44994732642057,0.942969065564536,-1.67950256258527
1.5422967989594,0.746129606665078,-1.59469015209244
1.62999819284418,0.552208770004688,-1.49889091517217
1.71442731992899,0.36178977606275,-1.39358245834866
1.79680603944012,0.175252105662279,-1.28002137782436
1.87820780654704,-0.00714988352842534,-1.15926526209745
1.95959452074445,-0.1852357272549,-1.03222167775236
2.04184722752386,-0.358860732573428,-0.899682149557677
2.12578752901134,-0.52789517157917,-0.762355761004371
2.21219305613264,-0.692214921558927,-0.620901160496483
2.30181303189608,-0.851677285381979,-0.475934927732422
2.39536290769119,-1.00612035893215,-0.328050486267673
2.49353132340073,-1.15535807896128,-0.177837659945049
2.59700572177404,-1.29916279621017,-0.0259012395713562
2.7064851858408,-1.43725228616173,0.127119316282137
2.82265713820218,-1.56929465705678,0.280536354255352
2.94619900032732,-1.69489499125506,0.433594635603057
3.07781024555734,-1.81355740810422,0.585445868247869
3.21813901707188,-1.92472459740733,0.73513006466827
3.36779520822369,-2.02772648202872,0.8815635415373
3.527265553292,-2.12180843636323,1.02354920114521
3.69683565013786,-2.20616246044158,1.15981160381587
3.87658393868614,-2.27990783905435,1.28899090691613
4.06631595824645,-2.34214736969921,1.40969633761459
4.26568142636268,-2.391764264413,1.52034788646631
4.47442041496289,-2.4267923201423,1.61856577970411
4.69031306135367,-2.44803780911061,1.70436343247236
4.91187984995278,-2.45526923952531,1.77696024487686
5.13752092837694,-2.448488241503,1.83582695652083
5.36558854045518,-2.42782941456651,1.88060211689267
5.5943723430858,-2.39252101967748,1.90997394353991
5.82225224560101,-2.34514422362112,1.92624509958087
6.04809266879667,-2.28666977016021,1.93012601602161
6.27100692033321,-2.21812610405389,1.92245259768992
6.49034562413154,-2.14056414793409,1.90413631411299
6.70567917803754,-2.05500663254993,1.87609545460234
6.91645675308362,-1.96199423272322,1.83866029615003
7.12294464998651,-1.86302875342979,1.79342698580159
7.32526997248319,-1.75899950304883,1.74128349172391
7.52359420112694,-1.65063840822734,1.68295109142776
7.71815425871713,-1.53861648521123,1.61910641012974
7.90922106070919,-1.42352250282463,1.55035230729357
8.09709085952054,-1.30587627577931,1.47723469561171
8.28207516625679,-1.18613704013605,1.40024979345483
8.46449987830339,-1.06471887523801,1.31985334270329
8.64469189551604,-0.941992540272933,1.23645777206926
8.82294300873826,-0.818265278072089,1.15040676868468
8.99956532194515,-0.693822498750378,1.06205549232509
9.17486292520352,-0.568921215183712,0.971731923203661
9.34913278090828,-0.443793043744365,0.879746443817616
9.52265280649787,-0.318645728581971,0.786379361975961
9.69567986517674,-0.193673894351264,0.691869065572101
9.86847789035082,-0.0690622992681336,0.59646844109347
10.0412733164448,0.0550546889600607,0.500420732019627
10.2142386814915,0.17857065332325,0.403905332950418
10.3875056642684,0.301415221731266,0.307074861459414
10.5611740141398,0.423543028339808,0.210057180550645
10.7353083376895,0.544937228948509,0.112954220812418
10.909936719765,0.665605429332249,0.0158336445335209
11.0850642560573,0.785569724606107,-0.0812602381044111
11.2606879060559,0.904857358889537,-0.178291927853127
11.4368052306913,1.02349227874584,-0.275229046706304
11.6134123259387,1.14149715083012,-0.372044426058087
11.7904771866291,1.25891975303185,-0.468731760909411
11.9679363342193,1.37583350924233,-0.56531301757723
12.1457459584135,1.49228411452098,-0.661809196706565
12.3237848802061,1.60842242320437,-0.758258912580157
12.502023589142,1.7242786483485,-0.854678830818057
12.6804426046543,1.83987611003973,-0.951075845986412
12.8590121204403,1.95525596223151,-1.04745490493519
13.0377428378839,2.07040106703785,-1.14381591817587
13.2166190161269,2.18533292075798,-1.24016162239518
13.3956279500671,2.30006862638442,-1.33649449563725
13.5747652322606,2.41461327314029,-1.43281615912138
13.7540328264714,2.52896231192575,-1.52912783492689
13.9334144234533,2.6431385232423,-1.62543229261032
14.1129103344003,2.75713945765396,-1.72173138989338
14.2925119954931,2.87097626227436,-1.81802750142499
14.4722009415692,2.98467562050559,-1.91432315243436
14.6519676888402,3.09825024880368,-2.01062074950857
14.8318072029724,3.21170722849676,-2.10692122421154
15.0117186381365,3.325045535753,-2.20322709499841
15.1917201757376,3.43822777716534,-2.2995481477466
15.3717217133387,3.55141001857768,-2.39586920049479
15.5518324215932,3.66435552411618,-2.49226394551898
15.7319727215979,3.77723155403536,-2.58868485972496
15.9121130216025,3.89010758395454,-2.68510577393094
16.0922533216072,4.00298361387372,-2.78152668813692
16.2723936216118,4.1158596437929,-2.8779476023429
16.4525339216165,4.22873567371208,-2.97436851654888
16.6326742216211,4.34161170363126,-3.07078943075486
16.8128145216257,4.45448773355044,-3.16721034496084
16.9929566444762,4.56734033248287,-3.26365527421444
17.1730189471836,4.68022267634199,-3.36021430357023
17.3530116548827,4.79314176093214,-3.4568601727155
17.5330043625819,4.90606084552229,-3.55350604186077
17.712997070281,5.01897993011245,-3.65015191100603
17.8929897779802,5.1318990147026,-3.7467977801513
18.0729824856793,5.24481809929276,-3.84344364929657
4.09813427973764,0.918936554971358,6.78624172586067
3.9286181824212,0.969005270245986,6.67595746924065
3.75910208510476,1.01907398552062,6.56567321262063
3.58958598778832,1.06914270079524,6.45538895600061
3.42009490436615,1.11918615132349,6.34505480818963
3.25066025255319,1.16917241152144,6.23460815554572
3.08131567825415,1.21906719743926,6.12398219475004
2.91209876540009,1.26883222109137,6.01310278485058
2.74305234338312,1.3184237844267,5.90188608362676
2.57423269417868,1.36778400759678,5.79022280329061
2.40570515023794,1.41684283158872,5.67798693617858
2.23751579449444,1.46554904834095,5.56509247961626
2.06971665134753,1.51384392374182,5.45144371183576
1.90236562040137,1.56166323972162,5.33693694143906
1.73552830383491,1.60893388172523,5.22145763937121
1.5692753435101,1.65557564444617,5.1048855488332
1.40368020066327,1.70150246067319,4.98709984658323
1.23882464769096,1.74661627324981,4.86797034571449
1.07480527744108,1.79080427318584,4.74734877587623
0.911722984742097,1.83396023436777,4.62509310966589
0.749700055259136,1.87596479101572,4.50103947678313
0.588937086106275,1.9166231977826,4.37491508395917
0.429537587800608,1.95584889624526,4.24662675006757
0.271649841986287,1.99350412289481,4.11602155162437
0.115455730036408,2.02940433795492,3.98291208313351
-0.0388418406880323,2.06333977361805,3.84710499527347
-0.191009306004213,2.09507668841545,3.70839628439242
-0.340776359421148,2.12435668635094,3.56657183531426
-0.48782807029631,2.15088478380337,3.42140554808885
-0.631798420771757,2.17432480495702,3.2726644133318
-0.772257692319893,2.19430148334595,3.12010919831859
-0.908691521230785,2.21039057833599,2.96349202319315
-1.04012723055926,2.22176583924021,2.80226082170001
-1.16598079899566,2.22800244457976,2.6363803003534
-1.28541514400486,2.22845578177502,2.46572872965187
-1.39738793195995,2.22232807660448,2.29021823669314
-1.50067637697234,2.2086993075129,2.10988155101488
-1.59385203729185,2.18650779857159,1.92493298619107
-1.67290515249209,2.15266737621769,1.73526975863395
-1.73735754845916,2.10719733079242,1.54260381277823
-1.78509966635315,2.04896525381087,1.34851026123512
-1.80952456294267,1.9740759543014,1.1558686380406
-1.81202483709667,1.88464066470965,0.968008053137204
-1.79037701173706,1.77998247854576,0.789531011820397
-1.74582635874395,1.66133518021362,0.624479329379089
-1.68325835863165,1.53204083715836,0.47384328656594
-1.60300399701646,1.39284743465955,0.341490032462117
-1.50973799224982,1.24696937450078,0.22591556337939
-1.40608570697504,1.09632752546619,0.126366547113014
-1.29382594369618,0.942320743875668,0.0423910237964865
-1.17378673162192,0.786038883426352,-0.025049592562692
-1.04812686331789,0.628842650273495,-0.0786594206028959
-0.9178457004737,0.47157899170144,-0.119500102714523
-0.783687868766778,0.314943404187809,-0.148511961628781
-0.646242269521232,0.159515668049199,-0.166644922358812
-0.505966661909969,0.00577259915744882,-0.174838152205324
-0.363205053298342,-0.145893756816779,-0.173992791606953
-0.218208710122887,-0.29516249925472,-0.164954813385171
-0.0711600294144681,-0.441775283753831,-0.148514532361527
0.0778156284775225,-0.58552116406288,-0.125401777817726
0.228636818191724,-0.726226525808385,-0.0962862237023491
0.381254699916552,-0.863746915319133,-0.0617790165716654
0.535647603237043,-0.997957239771474,-0.0224390245975723
0.691815555700009,-1.12874590689981,0.021217747543232
0.849775019204043,-1.25601005102283,0.0687149309476115
1.00968069242901,-1.37940211194199,0.11980089506174
1.17159317222263,-1.49878674086861,0.17397667949333
1.33544259547201,-1.61430186537326,0.230634486422517
1.50128012651193,-1.72584695737803,0.289406465985982
1.66915210904402,-1.83333110875947,0.34993529847709
1.83911296241397,-1.93664185350827,0.411883599326972
2.01121926770268,-2.03565226234488,0.474927889847579
2.18552242250836,-2.13023213462398,0.538748573234826
2.36207657470396,-2.22022961467034,0.603029251823517
2.54105032413486,-2.30523071327281,0.667437411305823
2.72253669161918,-2.38492811424988,0.731582537205888
2.90638476834948,-2.45949915064749,0.795136121598671
3.09261915002737,-2.52871562230055,0.857769020791316
3.28124752069498,-2.59234030478906,0.919136329554378
3.47227132017626,-2.65009057912003,0.978865030294658
3.66567355990689,-2.70165062976575,1.03655570892951
3.86140621907048,-2.74668386176692,1.09178646633692
4.05938822197639,-2.78481235470845,1.14410804899733
4.25949566576111,-2.81561469637996,1.19304518615008
4.46154564506391,-2.83864292067465,1.23810359396229
4.66528898677068,-2.85340932147607,1.27876228154084
4.87039729010071,-2.85938433893789,1.31447052212593
5.07644513399456,-2.85600110930316,1.34465575836314
5.2828925513998,-2.84265711919225,1.36872543930669
5.48906641023035,-2.81872386948934,1.38605917120815
5.69408615533726,-2.78327549632493,1.39581758320288
5.89656195660714,-2.73448139698214,1.39651109999678
6.09530948117897,-2.67290939419147,1.3882775757229
6.28879464957904,-2.59805908512108,1.37056539206385
6.47513125024979,-2.50936844772539,1.34277822765565
6.65043210327504,-2.40435090855296,1.30284538992864
6.81391567983671,-2.28570293295248,1.25255260705657
6.96233867707464,-2.15316447667635,1.19148231234357
7.09156857096574,-2.00676299727212,1.11938247871924
7.20226404001712,-1.84997858135829,1.03876727243439
7.28948530323474,-1.68328579660175,0.94970094893516
7.35550357029915,-1.51014398497914,0.854836671799439
7.40042838371927,-1.33264606638332,0.7557540949288
7.42296074389784,-1.15252158273679,0.653750907098371
7.42742978543047,-0.971718049365281,0.550573099639142
7.41506097809581,-0.791337791009184,0.447207215087379
7.38483174393637,-0.612573750471941,0.344683371995982
7.34078049467767,-0.435897197966131,0.243595474807889
7.28406953609468,-0.261753494519883,0.144431406054539
7.21584345643817,-0.0904515382700957,0.047564115773828
7.13704668658887,0.0777678464944278,-0.0466895596162648
7.04846273374697,0.242703399217313,-0.138049567843946
6.95067772945596,0.404141486131523,-0.226225109677254
6.84506569468549,0.56227162206507,-0.311299468723163
6.73229107409062,0.717096069071392,-0.393196248116612
6.6129773306086,0.868653263413517,-0.471876219644815
6.48769767938655,1.01700365911935,-0.547332411778439
6.35695861256324,1.16221421534634,-0.619573077323619
6.22124304990097,1.30438161040399,-0.688628245886054
6.08099664778268,1.4436207723108,-0.754536860739924
5.93662328220752,1.58005269236507,-0.817346753293605
5.78847259355395,1.71378978759425,-0.877099552205794
5.63668471626451,1.84480478921398,-0.933674373596804
5.48170251289408,1.97331131118765,-0.987247684248251
5.32389522398044,2.09949774077802,-1.03799887685672
5.1635147858125,2.22348287432077,-1.08602558819099
5.00080010153008,2.34539344607729,-1.13143655117433
4.83597039705677,2.46535483493751,-1.17434502213821
4.66922496112995,2.5834877291239,-1.21486844497352
4.50074550210196,2.69990863898883,-1.25312703573569
4.33069790281287,2.81473098948567,-1.28923968068896
4.15909543771553,2.92791406683742,-1.32311276337391
3.98615493672735,3.03963684471236,-1.35495559241423
3.81211425959946,3.15012300059436,-1.38506004247087
3.63708876245688,3.25947362345154,-1.41355711343485
3.46118457320314,3.3677857687004,-1.44057835980966
3.28450000406359,3.47515337394135,-1.46625542083129
3.10711693086384,3.58165578162801,-1.4907018013606
2.92904109546186,3.68727825292992,-1.51389849266865
2.75047135291254,3.79225931883587,-1.53618530087448
2.57149617719864,3.89670593862635,-1.55771827788595
2.39218246757907,4.00069999128474,-1.5786187307792
2.21259236069114,4.10431958697392,-1.59900232865311
2.03278383976344,4.20763961499518,-1.6189789580022
1.85279052185498,4.31070301746886,-1.63861416453885
1.67270750281922,4.41364074226768,-1.65808518149256
1.49257585802194,4.51651007313884,-1.67746788056778
1.31242624297753,4.61935405735079,-1.69681812262415
1.13227662793313,4.72219804156274,-1.71616836468052
0.95212701288872,4.82504202577469,-1.73551860673689
4.18274649279383,-1.16569369061454,3.25723961818315
4.00850281329847,-1.17721717029874,3.24139974945025
3.83425913380311,-1.18874064998294,3.22555988071735
3.66001545430775,-1.20026412966713,3.20972001198445
3.48577563588384,-1.21180386131298,3.1938495559799
3.3115449136398,-1.2233798592619,3.17790591150988
3.13732909705292,-1.23501211276375,3.16184093310028
2.96313480478492,-1.24672030667994,3.14559884887634
2.78897003908479,-1.25852348990718,3.12911066972959
2.61484690569905,-1.27044594634031,3.11227198444472
2.44078133862289,-1.28250610427626,3.09494356222008
2.26678322022218,-1.29470320733553,3.07704465334422
2.09286845782476,-1.30704214691374,3.05844858482273
1.91905553898582,-1.31952738544333,3.03901926120905
1.74536615287075,-1.33216399780444,3.01861104285282
1.57182546757869,-1.34495613910185,2.99706851589042
1.39846298438369,-1.35790580853154,2.97422537965056
1.22531362214778,-1.37101337862167,2.94990253791224
1.05241849084201,-1.38427717115453,2.92390857296418
0.879840416631803,-1.39769730216777,2.89595753979771
0.707649859176653,-1.41125763746751,2.86577659677704
0.535897575466852,-1.42492574964759,2.83324704812551
0.364663207315439,-1.43867533546578,2.79813307571819
0.194041774813459,-1.45247755381419,2.76018001015568
0.0241439719705921,-1.46629490074303,2.71912205464388
-0.144900466351831,-1.48008436760826,2.67468033613779
-0.312939205584423,-1.49379905823225,2.62656175753476
-0.479793510678063,-1.50738565211082,2.5744581903086
-0.645254665478464,-1.5207812355505,2.51804826570885
-0.809078791135502,-1.53391027504217,2.45699667615452
-0.970981859081377,-1.5466814750131,2.39095632342147
-1.13063473768879,-1.55898765435707,2.31957343107569
-1.28765727369983,-1.57070709119307,2.24249192752175
-1.44160858521987,-1.58169790131186,2.15935184617463
-1.59197695170795,-1.59179509973614,2.06979195959797
-1.73816960553518,-1.60081013864379,1.97345735399207
-1.87950169780405,-1.60852829133858,1.87000913285436
-2.01485109306155,-1.61461664824874,1.75874838726628
-2.14310285103512,-1.61875436920166,1.63931451015641
-2.26348496031503,-1.6207349155045,1.51193695413374
-2.37482527774732,-1.62027054882266,1.37659480283106
-2.47585799335401,-1.61708310269006,1.23342940704713
-2.56491572472179,-1.61083142307105,1.08260604817718
-2.63862111169543,-1.60081594355481,0.923926223774929
-2.69714794022882,-1.5872566179038,0.759348349882178
-2.73900756600157,-1.5699900121895,0.590097041448347
-2.76085728880823,-1.54852998957399,0.417613359546766
-2.76203321082581,-1.5230328515173,0.244311391770357
-2.74399441392686,-1.49408663189602,0.072499697156253
-2.707613045994,-1.46216376808257,-0.095913718794998
-2.6523198228968,-1.42760012141378,-0.258592891188677
-2.58295127022572,-1.39143306913455,-0.415406407805768
-2.50156522297952,-1.35419839520783,-0.566082328043279
-2.40993216251016,-1.31633367478431,-0.710615731901529
-2.30956437227503,-1.27819808131555,-0.849178511641811
-2.20171182151622,-1.24008721462637,-0.982029355431609
-2.08739160490974,-1.20223987229497,-1.10945454434363
-1.96742315627385,-1.1648497132936,-1.2317310976479
-1.8423770939023,-1.12808817125179,-1.34901448953982
-1.7128913104918,-1.09206964560011,-1.46161692220764
-1.57941683108712,-1.05688916675881,-1.56973696495068
-1.44228729693394,-1.022639415911,-1.67349418750997
-1.30177863847012,-0.989416320559754,-1.77297722232969
-1.15812188751666,-0.957315764951224,-1.86824492503804
-1.01151216008979,-0.926425234634008,-1.95932392170099
-0.862114963553787,-0.896821885673198,-2.04620640202083
-0.710039755574742,-0.868601959788098,-2.12879767741212
-0.555436790041544,-0.841836432776963,-2.20706476745509
-0.398435223030888,-0.816601880938167,-2.2809396436632
-0.239141252240822,-0.79298003922091,-2.35029958183608
-0.0776648299357751,-0.771048921129874,-2.41500966929137
0.0858808040754458,-0.750895551548678,-2.47492115148893
0.251377127875915,-0.732617098540968,-2.52987013250322
0.418695987954442,-0.716307339597253,-2.57967825625321
0.58769641798344,-0.702059411746667,-2.62415754024417
0.758223299416437,-0.689981640546502,-2.66311355256239
0.93010395761397,-0.680196954927758,-2.69635113224806
1.10317176530483,-0.672903370767552,-2.72350941286777
1.27718469398352,-0.66819416490074,-2.74446545807692
1.45189383698776,-0.666185414691034,-2.75904891540253
1.62703030002374,-0.667004041602939,-2.76708472646622
1.80230165413548,-0.670772701755105,-2.76841972124753
1.97739381661895,-0.67760675967065,-2.76292336659855
2.15197406836416,-0.687613407242361,-2.75050211682609
2.32569539847985,-0.700898361841254,-2.73110958791309
2.49820087676826,-0.717566310279234,-2.7047397913753
2.66913055395762,-0.737710166639791,-2.67143658669166
2.83813124226244,-0.761408118626178,-2.63130545378047
3.00485963303413,-0.788731908773157,-2.5844992223049
3.16899811580277,-0.819727719071792,-2.53123518369575
3.33003876747954,-0.854677406284301,-2.47136523180531
3.48786683294284,-0.8933817441414,-2.40556068134815
3.64234839659977,-0.935737251226705,-2.33430422823508
3.79334723970256,-0.981688515646801,-2.25799541421096
3.94077705730623,-1.03115867337655,-2.17704833746507
4.08459893585413,-1.08404834759647,-2.09187774194811
4.22481961277369,-1.14024024636658,-2.00289469087852
4.36149001268178,-1.19960484196672,-1.91050434961267
4.49471223462945,-1.26199599823135,-1.81511139054392
4.6246080449468,-1.32727775603303,-1.71709300689442
4.75126226745865,-1.39536781206148,-1.61676484598317
4.87480363620655,-1.46615848437128,-1.51444372907381
4.99555574281221,-1.53937528212192,-1.41051497564373
5.11368314591255,-1.61487743106177,-1.30521483893419
